title,movieId,id
The Cooler,7137,10744
In America,7139,10511
Honey,7142,10028
The Last Samurai,7143,616
Big Fish,7147,587
Something's Gotta Give,7149,6964
Stuck on You,7150,1792
Girl with a Pearl Earring,7151,3635
The Statement,7152,41488
The Lord of the Rings: The Return of the King,7153,122
Mona Lisa Smile,7154,11820
Calendar Girls,7155,8696
The Fog of War,7156,12698
House of Sand and Fog,7158,11093
Monster,7160,504
Cheaper by the Dozen 2003,7161,11007
Cold Mountain,7162,2289
Paycheck,7163,9620
Peter Pan 2003,7164,10601
The Company,7165,52036
Aileen: Life and Death of a Serial Killer,7171,37088
Distant,7172,31026
Along Came Polly,7173,5966
Osama,7177,14757
The Great Gatsby 1974,7178,11034
Wuthering Heights 1992,7179,25095
Odds Against Tomorrow,7180,26983
Lord Love a Duck,7182,52867
Once Upon a Crime,7186,27465
"Car 54, Where Are You?",7189,31395
Jane Eyre 1971,7190,131313
Only the Strong,7192,15797
The Adventures of Ford Fairlane,7193,9548
The Enforcer 1951,7195,26712
The Men,7196,1882
The Pick-up Artist,7198,17258
Melvin Goes to Dinner,7199,34681
Hells Angels on Wheels,7204,33642
Mon oncle,7206,427
Where the Boys Are,7207,43049
Dr. Jekyll and Mr. Hyde,7208,3022
Monsieur  Hulot's Holiday,7209,778
My Darling Clementine,7210,3088
People Will Talk,7211,23152
I Was a Male War Bride,7212,23567
To Have and Have Not,7215,22584
High Sierra,7216,27725
Dark Passage,7217,16227
They Drive by Night,7219,16933
Reefer Madness,7222,37833
D.O.A. 1950,7223,18995
Cool World,7228,14239
La Strada,7234,405
Ichi the Killer,7235,9696
A Boy and His Dog,7236,4917
Ashes and Diamonds,7238,5055
Intolerance: Love's Struggle Throughout the Ages,7243,3059
Tormented,7245,28586
Chitty Chitty Bang Bang,7247,11708
The Legend of Suriyothai,7248,27329
The Out of Towners,7250,20444
The Butterfly Effect,7254,1954
Win a Date with Tad Hamilton!,7255,13476
Touching the Void,7256,11194
The Big Bounce,7257,12634
The Perfect Score,7258,13505
Latter Days,7260,15708
Miracle,7263,14292
The Dreamers,7265,1278
The Lost Skeleton of Cadavra,7266,18841
Super Fly,7272,21968
Da Hip Hop Witch,7282,76176
Swing Shift,7283,18446
Thirteen,7285,11023
50 First Dates,7293,1824
Welcome to Mooseport,7294,16784
Monsieur Ibrahim,7299,337
Vanishing Point,7300,11951
The Thief of Bagdad,7302,28963
The Diary of Anne Frank,7303,2576
Black Widow,7305,19345
Flesh + Blood,7307,12775
King Solomon's Mines 1985,7308,9838
The Black Pirate,7309,50075
"Goodbye, Mr. Chips",7311,42852
"Follow Me, Boys!",7312,40454
Against the Ropes,7315,8842
Confessions of a Teenage Drama Queen,7316,11132
EuroTrip,7317,9352
The Passion of the Christ,7318,615
Club Dread,7319,11217
Dirty Dancing: Havana Nights,7320,10677
"Good bye, Lenin!",7323,338
Hidalgo,7324,2023
Starsky & Hutch,7325,9384
Persona,7327,797
The Front,7334,1723
Pickup on South Street,7335,25955
Just One of the Guys,7340,24548
Wisconsin Death Trip,7343,37044
The Girl Next Door 2004,7346,10591
Secret Window,7347,1586
Spartan,7348,11169
Broken Wings,7349,49689
Wilbur Wants to Kill Himself,7352,156
Mad Dog and Glory,7354,10433
The Wind in the Willows,7355,47168
Peyton Place,7357,43236
Searching for Debra Winger,7358,142168
Dawn of the Dead 2004,7360,924
Eternal Sunshine of the Spotless Mind,7361,38
Taking Lives,7362,11081
Jersey Girl,7366,9541
The Ladykillers 2004,7367,5516
Scooby-Doo 2: Monsters Unleashed,7369,11024
Dogville,7371,553
Ned Kelly,7372,10544
Hellboy,7373,1487
Home on the Range,7374,13700
The Prince & Me,7375,11137
Walking Tall,7376,11358
The Alamo 2004,7379,10733
Ella Enchanted,7380,14442
The Whole Ten Yards,7381,2122
I'm Not Scared,7382,25300
The Ten Commandments,7386,6844
Dawn of the Dead 1978,7387,923
Those Magnificent Men in Their Flying Machines or How I Flew from London to Paris in 25 hours 11 minutes,7394,10338
Cheaper by the Dozen 1950,7395,33839
Scenes from a Marriage,7396,133919
Africa Screams,7407,20278
Munchies,7411,4365
The Late Show,7415,42228
After Hours,7419,10843
Connie and Carla,7437,15673
Kill Bill: Vol. 2,7438,393
The Punisher 2004,7439,7220
13 Going on 30,7444,10096
Man on Fire,7445,9509
Envy,7448,10710
Godsend,7449,11058
Laws of Attraction,7450,11141
Mean Girls,7451,10625
New York Minute,7453,11025
Van Helsing,7454,7131
Valentin,7456,30125
Troy,7458,652
Carandiru,7459,8440
Coffee and Cigarettes,7460,883
Swimming to Cambodia,7478,42015
Enemy Mine,7481,11864
Enter the Dragon,7482,9461
The Rolling Stones: Gimme Shelter,7484,132
Henry & June,7487,17993
Martin,7492,26517
The Three Faces of Eve,7493,28285
The Kingdom 1994,7505,22137
100 Girls,7541,10035
Fail-Safe,7560,502
Kwaidan,7564,30959
28 Up,7566,20561
You Only Live Twice,7569,667
Octopussy,7570,700
The Blue Gardenia,7571,21594
Wit,7572,26976
Never Say Never Again,7573,36670
Maborosi,7574,18872
The Magic Flute,7577,44864
Pride and Prejudice,7579,43818
In This Our Life,7583,43525
Woman of the Year,7584,20640
Summertime,7585,50363
Soldier of Orange,7586,633
Le Samouraï,7587,5511
White Palace,7613,41003
Oklahoma!,7614,13936
Desert Hearts,7615,294
Body Double,7616,11507
The Miracle Worker,7619,1162
Monster in a Box,7620,34328
School Ties,7624,14684
Girl,7625,58467
Just Write,7627,163869
Raising Cain,7636,13937
Babylon 5: In the Beginning,7649,10940
Witchfinder General,7650,31965
The Prince and the Showgirl,7697,24012
The China Syndrome,7698,988
The Wages of Fear,7700,204
Look Who's Talking Too,7701,9356
The Bells of St. Mary's,7702,32430
Pat and Mike,7705,33575
Animal Crackers,7706,13913
Bedazzled 1967,7708,18209
Cat People 1942,7713,25508
Camelot,7714,18978
The Four Musketeers,7720,12310
The Postman Always Rings Twice 1946,7728,25736
Forever Fever,7738,44807
Explorers,7743,9872
Pierrot le Fou,7748,2786
Tuesdays with Morrie,7753,26133
Jason and the Argonauts,7757,11533
Nostalgia,7759,1394
Tinker Tailor Soldier Spy 1979,7762,140207
The Driller Killer,7764,13553
Throne of Blood,7766,3777
The Best of Youth,7767,11659
Zorba the Greek,7771,10604
Bang Bang You're Dead,7773,16876
My Side of the Mountain,7774,37437
Sniper,7782,9545
Genghis Blues,7786,28030
To Hell and Back,7787,16514
11'09''01 - September 11,7789,1926
"Bon Voyage, Charlie Brown (and Don't Come Back!)",7790,31112
Internal Affairs,7791,11060
The Parallax View,7792,17365
The Warriors,7802,11474
Ambush,7809,49320
Babylon 5: A Call to Arms,7810,10916
Babylon 5: The River of Souls,7811,10921
Babylon 5: Thirdspace,7812,10941
True Stories,7815,24798
Zardoz,7817,4923
School for Scoundrels,7818,36741
The Virgin Spring,7820,11656
Mogambo,7822,25009
The Secret Life of Walter Mitty 1947,7826,40092
Cypher,7827,10133
Another Thin Man,7831,14589
The Thin Man Goes Home,7832,14594
Shadow of the Thin Man,7833,14590
After the Thin Man,7834,14588
Song of the Thin Man,7835,14595
Woodstock,7836,9459
Gunga Din,7840,24965
Frank Herbert's Children of Dune,7841,192936
Frank Herbert's Dune,7842,876
Lammbock,7843,1583
The Legend I,7844,17653
Tremors 2: Aftershocks,7845,11069
Tremors 3: Back to Perfection,7846,10829
Getting It Right,7872,86959
Straight to Hell,7878,9698
White Zombie,7881,26860
The Plague of the Zombies,7882,29049
I Walked with a Zombie,7883,27130
How to Succeed in Business Without Really Trying,7888,22682
Pat Garrett & Billy the Kid,7889,11577
The Streetfighter,7892,40810
"Duck, You Sucker",7894,336
Bring Me the Head of Alfredo Garcia,7895,11942
The Ballad of Cable Hogue,7897,23330
Master of the Flying Guillotine,7899,49636
Berlin: Symphony of a Great City,7914,222
Samurai Fiction,7915,10686
Gidget,7916,43096
Drunken Angel,7919,25858
Desperate Living,7920,14262
The Devil's Rain,7921,38701
The Valachi Papers,7922,33357
Stray Dog,7924,30368
The Hidden Fortress,7925,1059
High and Low,7926,12493
Dark Days,7932,14273
Zelig,7934,11030
Face to Face,7935,29454
Shame 1968,7936,26372
Winter Light,7938,29455
Through a Glass Darkly,7939,11602
Smiles of a Summer Night,7941,11700
Summer with Monika,7942,47735
The Killers 1946,7943,14638
The Night of the Iguana,7944,14703
Reflections in a Golden Eye,7946,3547
Under the Volcano,7947,41089
Wise Blood,7948,42179
Nightbreed,7951,20481
Bloody Mama,7958,31581
The Trip 1967,7959,22694
Ken Park,7976,7090
Monterey Pop,7979,42632
A Bridge Too Far,7980,5902
Infernal Affairs,7981,10775
A Tale of Two Sisters,7982,4552
Broadway Danny Rose,7983,12762
From Beyond,7984,14510
Dolls 1987,7987,24341
Rock 'n' Roll High School,7990,26326
Death Race 2000,7991,13282
The Wild Angels,7995,42725
Bedlam,8003,24111
Brigadoon,8008,18283
Marjorie Morningstar,8009,33731
The Power of One,8010,13823
The Weather Underground,8011,14108
Kikujiro,8012,4291
"Spring, Summer, Fall, Winter... and Spring",8014,113
The Phantom Tollbooth,8015,28476
The Getaway 1972,8016,5916
Dark Water 2002,8019,12205
How to Steal a Million,8033,3001
Support Your Local Sheriff,8039,11574
Mean Streets,8042,203
I Am a Fugitive from a Chain Gang,8044,29740
Harper,8056,26268
Sweet Bird of Youth,8057,33632
Grill Point,8070,316
Shiri,8093,10355
Bad Day at Black Rock,8094,14554
In China They Eat Dogs,8117,250
Seducing Doctor Lewis,8121,41277
Sammy and Rosie Get Laid,8123,42013
Sunrise: A Song of Two Humans,8125,631
Shock Corridor,8126,25504
Au Revoir les Enfants,8128,1786
Sex: The Annabel Chong Story,8129,51182
The Girl Next Door 1999,8130,45042
Pursuit of Happiness,8131,210937
Gladiator 1992,8132,16219
The Inheritance,8133,15824
Indestructible Man,8136,48385
The Wasp Woman,8137,27545
Attack of the Giant Leeches,8138,22718
Dead or Alive,8142,11315
Lola Montès,8143,35987
Charly 1968,8147,29146
La Dolce Vita,8154,439
Jin-Roh: The Wolf Brigade,8157,823
Rush 1991,8158,20289
Captain Blood,8167,16905
Batteries not Included,8169,11548
Educating Rita,8183,38291
On Moonlight Bay,8187,41204
Sansho the Bailiff,8188,20532
Zazie dans le métro,8189,2546
The Americanization of Emily,8190,42791
Anne of the Thousand Days,8191,22522
Baby Doll,8194,40478
L'Avventura,8195,5165
Beyond the Valley of the Dolls,8196,5722
Hiroshima Mon Amour,8197,5544
Ugetsu,8199,14696
The Day of the Jackal,8207,4909
The Razor's Edge 1946,8208,56135
Night of the Living Dead 1990,8225,19185
The Maltese Falcon 1931,8228,28257
Safety Last!,8235,22596
While the City Sleeps,8236,36786
Viridiana,8239,4497
Totally Fucked Up,8240,33560
Lupin the Third: The Castle of Cagliostro,8253,15371
Arizona Dream,8254,11044
Queen Christina,8256,31526
Battleground,8257,31623
3 Women,8261,41662
Take Me Out to the Ball Game,8263,33738
Grey Gardens 1975,8264,17346
Purple Rain,8266,13763
Signs of Life,8267,67217
Point of No Return,8268,10498
Jamon Jamon,8273,4507
College,8275,34847
Mitchell,8290,32303
Dolls 2002,8327,870
The Man Who Came to Dinner,8331,26319
Sunday Bloody Sunday,8332,45938
The Major and the Minor,8336,39871
The Caine Mutiny,8337,10178
Black Narcissus,8338,16391
Escape from Alcatraz,8340,10734
Oliver Twist 1948,8341,10949
Shrek 2,8360,809
The Day After Tomorrow,8361,435
Raising Helen,8362,4599
Soul Plane,8363,12657
Baadasssss!,8364,28219
Saved!,8366,13193
Time of the Wolf,8367,24190
Harry Potter and the Prisoner of Azkaban,8368,673
Mindhunters,8369,16617
Zatoichi,8370,246
The Chronicles of Riddick,8371,2789
Garfield,8372,8920
The Stepford Wives 2004,8373,9890
Napoleon Dynamite,8376,8193
Lover Come Back,8385,40894
Police Academy: Mission to Moscow,8387,11546
Ring of Bright Water,8388,59427
Fool for Love,8392,71125
Helen of Troy,8403,42658
The Hound of the Baskervilles 1939,8404,27118
Suddenly,8410,18398
Possessed,8420,20849
Kings Row,8422,53779
The Kid Brother,8423,16661
This Island Earth,8447,831
Blackboard Jungle,8451,26516
It Had to Be You,8453,44388
The Heiress,8459,28571
State Fair,8460,27686
Executive Suite,8462,43336
Johnny Belinda,8463,62000
Super Size Me,8464,9372
Johnny Eager,8465,41495
La Jetée,8477,662
The Picture of Dorian Gray,8482,16559
The Human Condition I: No Greater Love,8484,31217
Samsara 2001,8485,8341
Please Don't Eat the Daisies,8487,19414
White Heat,8491,15794
Scrooge,8492,13188
Memphis Belle,8493,12651
The Cincinnati Kid,8494,886
Pretty Baby,8499,26973
Show Boat,8502,17820
Box of Moonlight,8504,31146
Freaks,8507,136
The Immigrant 1917,8511,47653
My Little Chickadee,8522,29353
The High and the Mighty,8524,17761
The Ugly Dachshund,8525,20277
Around the World in 80 Days,8526,10204
I'll Sleep When I'm Dead,8527,3515
DodgeBall: A True Underdog Story,8528,9472
The Terminal,8529,594
Dear Frankie,8530,8981
White Chicks,8531,12153
The Notebook,8533,11036
Two Brothers,8534,1997
De-Lovely,8535,15237
Kaena: The Prophecy,8537,11572
A Day at the Races,8542,11939
"Now You See Him, Now You Don't",8544,24236
Bob & Carol & Ted & Alice,8571,26520
The Littlest Rebel,8572,43897
Will Vinton's Claymation Christmas Celebration,8574,21386
Happenstance,8575,24908
Kops,8576,9256
Comandante,8577,25783
Into the Woods 1991,8580,23378
Pirates of Silicon Valley,8581,3293
Manufacturing Consent: Noam Chomsky and the Media,8582,36947
The Clock,8583,54028
Leave Her to Heaven,8584,17645
The Winter War,8589,29383
The Philadelphia Experiment,8591,10606
Revenge of the Pink Panther,8596,6081
Angels with Dirty Faces,8600,13696
Taxi,8604,2330
Tokyo Godfathers,8607,13398
Our Hospitality,8609,701
All of Me,8610,10631
The Farmer's Daughter,8611,43466
Lassie Come Home,8612,2202
Overboard,8614,10780
By the Light of the Silvery Moon,8616,19590
BUtterfield 8,8617,23724
Johnny Guitar,8618,26596
The Exterminating Angel,8620,29264
Fahrenheit 9/11,8622,1777
Roxanne,8623,11584
The Same River Twice,8625,202475
The Book of Life 1998,8629,23522
The Last Starfighter,8633,11884
Spider-Man 2,8636,558
Before Sunset,8638,80
King Arthur,8640,9477
Anchorman: The Legend of Ron Burgundy,8641,8699
Sleepover,8642,9893
A Cinderella Story,8643,11247
"I, Robot",8644,2048
Maria Full of Grace,8645,436
Long Day's Journey Into Night,8650,43004
Prince Valiant,8654,65994
A Short Film About Killing,8656,10754
The Tin Star,8657,30054
How the West Was Won,8661,11897
The Bourne Supremacy,8665,2502
Catwoman,8666,314
A Home at the End of the World,8667,18923
The Testament of Dr. Mabuse,8670,12206
Battle Hymn,8672,75046
The Enemy Below,8675,15876
A Man Escaped,8684,15244
A Shock to the System,8689,20876
Slaughterhouse-Five,8690,24559
The Bachelor and the Bobby-Soxer,8695,27437
Dancing in September,8699,259389
Destination Tokyo,8700,22871
How I Got Into College,8709,27307
Mr. Blandings Builds His Dream House,8711,32294
My Favorite Wife,8712,41463
The New Adventures of Pippi Longstocking,8713,19051
The Snake Pit,8718,62694
The Super,8720,53287
Two of a Kind,8722,32644
The Leopard,8724,1040
"Goodbye, Columbus",8725,42604
The Day of the Locust,8727,5122
To End All Wars,8730,1783
Biggles,8743,22976
The World of Suzie Wong,8745,45608
Gun Crazy,8751,18671
The Set-Up,8752,17218
Unprecedented: The 2000 Presidential Election,8753,41316
The Prime of Miss Jean Brodie,8754,5179
The Three Lives of Thomasina,8761,15081
"The One and Only, Genuine, Original Family Band",8763,64877
This Gun for Hire,8765,16703
Black Angel,8766,20298
The Big Clock,8767,19974
Criss Cross,8768,22112
The Spy Who Came in from the Cold,8772,13580
Roadkill,8777,41940
Bon voyage,8779,14652
The Manchurian Candidate 2004,8781,14462
The Village,8783,6947
Garden State,8784,401
Early Summer,8785,50247
Revengers Tragedy,8790,23750
The Warrior,8795,23305
A Funny Thing Happened on the Way to the Forum,8796,17768
Salesman,8797,27375
Collateral,8798,1538
Little Black Book,8799,14846
Code 46,8800,2577
Harold & Kumar Go to White Castle,8807,11282
The Princess Diaries 2: Royal Engagement,8808,11130
AVP: Alien vs. Predator,8810,395
Yu-Gi-Oh! The Movie,8811,11052
We Don't Live Here Anymore,8813,23601
Without a Paddle,8814,10762
Double Trouble,8819,45335
Spinout,8820,18690
Harum Scarum,8821,7506
The Sting II,8823,36912
Bill Cosby: Himself,8827,20120
Dead Ringer,8828,22543
Anacondas: The Hunt for the Blood Orchid,8830,11237
Suspect Zero,8831,8080
Warriors of Heaven and Earth,8832,14797
Vanity Fair,8833,11632
Paparazzi,8835,15644
Wicker Park,8836,11208
Alice Doesn't Live Here Anymore,8838,16153
The Mangler,8839,13559
Who's That Knocking at My Door,8840,42694
I Vitelloni,8848,12548
Flipper 1963,8850,19893
Smile,8851,42264
A Small Circle of Friends,8853,104659
Night of the Demons,8854,24924
Lilith,8857,60437
Superbabies: Baby Geniuses 2,8859,31117
Cellular,8860,9759
Resident Evil: Apocalypse,8861,1577
Mr. 3000,8864,16232
Sky Captain and the World of Tomorrow,8865,5137
Wimbledon,8866,11823
The Forgotten,8870,10145
The Last Shot,8871,26486
A Dirty Shame,8872,13702
The Motorcycle Diaries,8873,1653
Shaun of the Dead,8874,747
Murder on the Orient Express,8879,4176
Mask,8880,11177
The Boston Strangler,8882,26690
The Man with One Red Shoe,8884,10905
Basket Case 3,8892,27816
Basket Case 2,8893,27815
Hardcore,8899,42172
The Terror,8903,31655
Cannibal Holocaust,8906,8689
Shark Tale,8907,10555
Ladder 49,8908,11128
I Heart Huckabees,8910,1599
Raise Your Voice,8911,14024
Primer,8914,14337
Stage Beauty,8915,26108
Shall We Dance? 2004,8916,4380
Team America: World Police,8917,3989
Eulogy,8918,16358
The Country Girl,8920,2438
The Rose Tattoo,8921,65550
Tess,8923,11121
Cannonball,8927,21241
The Fearless Vampire Killers,8928,3053
Black Beauty 1971,8929,28356
The Five Obstructions,8930,12456
Born Rich,8931,55047
The Decline of the American Empire,8933,18499
All I Want For Christmas,8935,13644
Friday Night Lights,8937,13416
Tarnation,8938,1435
Being Julia,8943,18701
Surviving Christmas,8946,15566
The Grudge,8947,1970
Alfie 2004,8948,8849
Sideways,8949,9675
The Machinist,8950,4553
Vera Drake,8951,11109
Lightning in a Bottle,8954,126148
Undertow,8955,16131
Saw,8957,176
Ray,8958,1677
The Incredibles,8961,9806
It's All About Love,8963,12777
Callas Forever,8964,47959
The Polar Express,8965,5255
Kinsey,8966,11184
After the Sunset,8968,10589
Bridget Jones: The Edge of Reason,8969,9801
Finding Neverland,8970,866
National Treasure,8972,2059
Bad Education,8973,140
The SpongeBob SquarePants Movie,8974,11836
Alexander,8977,1966
Guerrilla: The Taking of Patty Hearst,8979,174787
Closer,8981,2288
I Am David,8982,15397
House of Flying Daggers,8983,9550
Ocean's Twelve,8984,163
Blade: Trinity,8985,36648
The Bellboy,8986,15788
Bush's Brain,8987,33377
Cinderfella,8988,18973
Damn Yankees!,8989,41253
That's Entertainment!,8998,33740
"That's Entertainment, Part II",8999,74719
That's Entertainment! III,9000,77448
The Wackiest Ship in the Army,9001,43752
D.A.R.Y.L.,9004,16248
Fire in the Sky,9005,15613
Love Me If You Dare,9010,8424
Ruby Gentry,9012,50085
Control Room,9018,18889
The Golem: How He Came Into the World,25737,2972
Häxan,25744,57283
"Sherlock, Jr.",25750,992
The Freshman 1925,25752,42359
Greed,25753,1405
The Phantom of the Opera 1925,25755,964
Pandora's Box,25763,905
The Cameraman,25764,31411
"Steamboat Bill, Jr.",25769,25768
Un chien andalou,25771,626
Little Caesar,25773,27899
L'Âge d'Or,25774,5729
Monkey Business,25777,13911
Scarface 1932,25788,877
"I Was Born, But...",25792,28268
Dinner at Eight,25795,39130
She Done Him Wrong,25801,43595
L'Atalante,25805,43904
The Black Cat,25807,24106
Fury 1936,25825,14615
Libeled Lady,25826,31773
Mr. Deeds Goes to Town,25827,24807
The Petrified Forest,25828,17030
Nothing Sacred,25839,37650
Stage Door,25841,43864
Topper,25842,23101
Holiday,25850,16274
Gaslight 1940,25852,55207
Wuthering Heights 1939,25856,3084
The Letter,25865,17801
Ball of Fire,25868,29884
Never Give a Sucker an Even Break,25874,28789
The Hard Way,25882,36612
Random Harvest,25886,22387
Heaven Can Wait 1943,25891,18727
Day of Wrath,25898,41391
The Curse of the Cat People,25900,28436
Henry V 1944,25901,22638
Ministry of Fear,25904,21451
Mr. Skeffington,25906,43307
The Woman in the Window,25911,17136
They Were Expendable,25916,18771
The Blue Dahlia,25920,16090
The Stranger,25927,20246
Nightmare Alley,25929,19169
Odd Man Out,25930,43461
Easter Parade,25937,29380
The Lady from Shanghai,25940,3766
Letter from an Unknown Woman,25941,946
They Live by Night,25945,44190
Unfaithfully Yours,25947,33115
A Letter to Three Wives,25952,45578
King Solomon's Mines 1950,25962,43388
Summer Stock,25965,43390
Carrie 1952,25971,43358
Clash by Night,25972,24003
Magnificent Obsession,25993,13457
Samurai I: Musashi Miyamoto,25995,31372
A Star Is Born 1954,25996,3111
The Wild One,25999,28696
Night and Fog,26003,803
Samurai II: Duel at Ichijoji Temple,26005,31374
The Unknown Soldier,26007,36439
The Burmese Harp,26009,33319
Carousel,26010,28100
Samurai III: Duel at Ganryu Island,26012,31378
Rodan,26013,19742
The Spirit of St. Louis,26025,18776
Pickpocket,26052,690
David and Lisa,26079,109667
Harakiri,26082,14537
The Music Man,26084,13671
Mutiny on the Bounty 1962,26085,11085
An Occurrence at Owl Creek Bridge,26086,53218
The Wonderful World of the Brothers Grimm,26093,28367
L'eclisse,26094,21135
Becket,26111,15421
"Hush... Hush, Sweet Charlotte",26116,10299
The Killers 1964,26117,24229
Onibaba,26122,3763
Spider Baby,26125,28504
The Battle of Algiers,26131,17295
A Charlie Brown Christmas,26133,13187
A Thousand Clowns,26147,42731
Andrei Rublev,26150,895
Au Hasard Balthazar,26151,20108
Batman 1966,26152,2661
Manos: The Hands of Fate,26157,22293
Asterix the Gaul,26160,11047
Dont Look Back,26163,135
Fando and Lis,26164,33257
PlayTime,26171,10227
Point Blank,26172,26039
Titicut Follies,26176,41212
Two for the Road,26178,5767
Up the Down Staircase,26180,42713
The Heart Is a Lonely Hunter,26188,22176
"Yours, Mine and Ours",26198,27983
Alice's Restaurant,26199,5638
My Night at Maud's,26208,48831
A Swedish Love Story,26228,31304
The Landlord,26229,64828
Performance,26231,26606
The Devils,26241,31767
Duel,26242,839
Mon oncle Antoine,26251,74689
El Topo,26258,13041
Dr. Phibes Rises Again,26265,18250
The Tall Blond Man with One Black Shoe,26268,12089
Lady Sings the Blues,26271,23148
My Name Is Nobody,26294,9474
Scarecrow,26302,31587
Sisters 1973,26303,22307
California Split,26313,32044
Emmanuelle,26317,24402
The Phantom of Liberty,26318,5558
Flesh for Frankenstein,26320,3043
Gone in 60 Seconds,26322,16246
The Groove Tube,26323,27977
Harry and Tonto,26324,42448
Hearts and Minds 1974,26325,42449
The Holy Mountain,26326,8327
"Cousin, Cousine",26338,5618
"Farewell, My Lovely",26342,1835
The Story of Adele H,26346,1829
Night Moves,26349,32042
The Passenger,26350,9652
Harlan County U.S.A.,26366,33324
The Missouri Breaks,26371,42252
Silver Streak,26375,11558
High Anxiety,26386,12535
"New York, New York",26391,12637
Sorcerer,26393,38985
The Turning Point,26394,61280
Gates of Heaven,26400,24998
The Hobbit,26403,1362
In Praise Of Older Women,26404,156235
Parts: The Clonus Horror,26409,98851
Snake in the Eagle's Shadow,26413,11537
A Wedding,26414,45695
Hair,26422,10654
The In-Laws,26425,19827
La Luna,26430,30636
Starting Over,26435,54663
Bad Boys 1983,26462,13633
Blue Thunder,26464,6341
The Day After,26467,7012
Eddie Murphy: Delirious,26471,15251
El Norte,26472,17435
The Raiders of Atlantis,26480,29173
Rumble Fish,26485,232
Star 80,26487,30707
Twilight Zone: The Movie,26492,15301
Suburbia,26494,28054
Choose Me,26501,42086
Comfort and Joy,26505,30278
Electric Dreams,26509,19596
The Ice Pirates,26513,10179
The Times of Harvey Milk,26524,33138
Anne of Green Gables,26528,17663
Police Story,26547,9056
The Quiet Earth,26554,10176
Spies Like Us,26555,9080
White Nights,26562,16082
’Round Midnight,26564,14670
Ginger and Fred,26574,42021
The Sacrifice,26578,24657
Sherman's March,26581,41480
A Better Tomorrow,26585,11471
Law of Desire,26599,4043
Prince of Darkness,26603,8852
A Chinese Ghost Story,26606,30421
The Bourne Identity 1988,26614,8677
Dominick and Eugene,26622,49314
Alice 1988,26631,18917
Common Threads: Stories from the Quilt,26655,114524
Kiki's Delivery Service,26662,16859
Monsieur Hire,26663,38695
Cry-Baby,26680,9768
Frankenhooker,26684,27274
Ghost Dad,26686,10485
Havana,26689,22189
Ju Dou,26694,41821
The Krays,26695,21344
Nuns on the Run,26700,11131
Patlabor: The Movie,26701,14571
The Reflecting Skin,26702,21168
State of Grace,26704,1662
35 Up,26712,20562
Dutch,26726,25330
Hearts of Darkness: A Filmmaker's Apocalypse,26729,4539
Homicide,26731,22828
Johnny Stecchino,26732,12776
Riki-Oh: The Story of Ricky,26736,17467
Light Sleeper,26737,36351
Prospero's Books,26749,5048
Quigley Down Under,26750,9588
Johnny Suede,26775,45145
Porco Rosso,26776,11621
The Mambo Kings,26782,40082
Night and the City 1992,26784,36288
The Story of Qiu Ju,26788,38143
Shining Through,26791,31962
Visions of Light,26797,41778
The Baby of Mâcon,26809,5051
Bad Boy Bubby,26810,14135
Barbarians at the Gate,26812,27678
Fortress,26819,12088
The Positively True Adventures of the Alleged Texas Cheerleader Murdering Mom,26835,67595
The Snapper,26838,12664
Sonatine,26840,7500
Tai-Chi Master,26842,11143
Three of Hearts,26843,5187
71 Fragments of a Chronology of Chance,26850,32764
Darkman II: The Return of Durant,26854,18998
Fist of Legend,26865,17809
Major League II,26870,11067
The Defender,26886,18674
Whisper of the Heart,26903,37797
Tromeo & Juliet,26915,16233
Pusher,26947,2061
Gummo,26974,18415
The Lion King 2: Simba's Pride,26999,9732
From the Earth to the Moon,27002,30983
The Interview 1998,27005,19846
Gia,27020,14533
Thursday,27022,9812
Who Am I?,27032,8697
Addams Family Reunion,27075,11508
Lady Snowblood,27109,2487
The End of Evangelion,27156,18491
In July,27178,3716
Kirikou and the Sorceress,27186,21348
Taxi 2,27193,2332
The 10th Kingdom,27251,110147
An Extremely Goofy Movie,27253,15653
The Wind Will Carry Us,27255,43423
2046,27266,844
Audition,27317,11075
Paragraph 175,27322,49671
Paradise Lost 2: Revelations,27329,17208
Sound and Fury,27334,62529
The Hole,27338,467
Spiral,27351,11366
Is It Fall Yet?,27369,44756
61*,27373,20536
The Tunnel 2001,27376,3577
Joint Security Area,27397,2440
Conspiracy,27410,12900
The Best Man's Wedding,27416,10978
A Dog's Will,27423,40096
Blood: The Last Vampire 2000,27441,919
Ali G Indahouse,27478,9298
Cube²: Hypercube,27482,437
My Sassy Girl,27523,11178
Waterboys,27544,30839
Fubar,27555,13984
Sympathy for Mr. Vengeance,27592,4689
Suicide Club,27604,12720
Soldier's Girl,27646,32526
Bright Young Things,27648,15271
The Animatrix,27660,55931
The Brown Bunny,27664,12703
11:14,27674,9282
Bring It On Again,27685,12540
Crimson Rivers II: Angels of the Apocalypse,27689,60672
Evil,27700,11197
Battle Royale II: Requiem,27704,3177
Lemony Snicket's A Series of Unfortunate Events,27706,11774
Bukowski - Born into This,27713,16765
A Very Long Engagement,27721,2841
Last Life in the Universe,27722,11606
Head-On,27727,363
Ghost in the Shell 2: Innocence,27728,12140
The Cat Returns,27731,15370
The Twilight Samurai,27741,12496
Salem's Lot 2004,27751,36763
Intimate Strangers,27768,21200
Ju-on: The Grudge,27772,11838
Oldboy 2003,27773,670
Ginger Snaps Back: The Beginning,27778,12583
Lost Embrace,27783,49681
